batch,heads,seqlen,head_dim,causal,precision,status,measured_runtime_ms,measured_runtime_std_ms,measured_bottleneck,error
1,32,1024,128,False,fp8,ok,0.07286400347948074,0.00787648429766528,unknown,
1,32,2048,64,True,bf16,ok,0.08262400329113007,0.005456603865371957,unknown,
1,32,2048,64,True,fp16,ok,0.08124800026416779,0.0003713935059811389,unknown,
1,32,2048,64,True,fp8,ok,0.08540800213813782,0.003983825046539827,unknown,
1,32,2048,64,False,bf16,ok,0.11321599781513214,0.002476931636160808,unknown,
1,32,2048,64,False,fp16,ok,0.11376000195741653,0.0025001813745667294,unknown,
1,32,2048,64,False,fp8,ok,0.1035199984908104,0.0035003536935701456,unknown,
1,32,2048,128,True,bf16,ok,0.08726400136947632,0.0013670782939873075,unknown,
1,32,2048,128,True,fp16,ok,0.08611200004816055,0.0009524507573544536,unknown,
1,32,2048,128,True,fp8,ok,0.08656000345945358,0.0037046665324119658,unknown,
1,32,2048,128,False,bf16,ok,0.1225920021533966,0.0021530533938456144,unknown,
1,32,2048,128,False,fp16,ok,0.12163200229406357,0.0022824544722012388,unknown,
1,32,2048,128,False,fp8,ok,0.10665600001811981,0.004118352133507325,unknown,
1,32,4096,64,True,bf16,ok,0.15004800260066986,0.003845900511983913,unknown,
1,32,4096,64,True,fp16,ok,0.15033599734306335,0.00525409465581696,unknown,
1,32,4096,64,True,fp8,ok,0.1520639955997467,0.0028594471212596544,unknown,
1,32,4096,64,False,bf16,ok,0.2767679989337921,0.00465090115788364,unknown,
1,32,4096,64,False,fp16,ok,0.27744001150131226,0.0027164363517754196,unknown,
1,32,4096,64,False,fp8,ok,0.23520000278949738,0.0020377505071225237,unknown,
1,32,4096,128,True,bf16,ok,0.1653759926557541,0.004462219337907119,unknown,
1,32,4096,128,True,fp16,ok,0.1658560037612915,0.001619717697383569,unknown,
1,32,4096,128,True,fp8,ok,0.15718400478363037,0.0017273487833271422,unknown,
1,32,4096,128,False,bf16,ok,0.3118079900741577,0.003019941364675527,unknown,
1,32,4096,128,False,fp16,ok,0.3120959997177124,0.002394189511911311,unknown,
1,32,4096,128,False,fp8,ok,0.24012799561023712,0.0033583560554665388,unknown,
1,32,8192,64,True,bf16,ok,0.39052799344062805,0.0028555571337827296,unknown,
1,32,8192,64,True,fp16,ok,0.3914879858493805,0.003156375519360745,unknown,
1,32,8192,64,True,fp8,ok,0.39020800590515137,0.004253302098297578,unknown,
1,32,8192,64,False,bf16,ok,0.8080959916114807,0.003299497456072633,unknown,
1,32,8192,64,False,fp16,ok,0.8138560056686401,0.010104809897429172,unknown,
1,32,8192,64,False,fp8,ok,0.6527680158615112,0.001782252745548806,unknown,
1,32,8192,128,True,bf16,ok,0.43088001012802124,0.0020791614021231797,unknown,
1,32,8192,128,True,fp16,ok,0.4399999976158142,0.0013524314438692698,unknown,
1,32,8192,128,True,fp8,ok,0.3898560106754303,0.0035426361205101588,unknown,
1,32,8192,128,False,bf16,ok,0.9223679900169373,0.0032708156228160685,unknown,
1,32,8192,128,False,fp16,ok,0.9442880153656006,0.005380903721612005,unknown,
1,32,8192,128,False,fp8,ok,0.6671680212020874,0.0025314677048904567,unknown,
1,32,16384,64,True,bf16,ok,1.2996480464935303,0.003565632034178519,unknown,
1,32,16384,64,True,fp16,ok,1.2978559732437134,0.002072989283053793,unknown,
1,32,16384,64,True,fp8,ok,1.2832000255584717,0.0034766398368662084,unknown,
1,32,16384,64,False,bf16,ok,3.045408010482788,0.0027333661828246167,unknown,
1,32,16384,64,False,fp16,ok,3.0470399856567383,0.003296395891782588,unknown,
1,32,16384,64,False,fp8,ok,2.4074881076812744,0.0027738610629476817,unknown,
1,32,16384,128,True,bf16,ok,1.5034879446029663,0.004318258470175222,unknown,
1,32,16384,128,True,fp16,ok,1.5581120252609253,0.0032197199346131284,unknown,
1,32,16384,128,True,fp8,ok,1.583232045173645,0.21972708312638461,unknown,
1,32,16384,128,False,bf16,ok,3.9404799938201904,0.0560539280641379,unknown,
1,32,16384,128,False,fp16,ok,3.8994240760803223,0.10076236791827435,unknown,
1,32,16384,128,False,fp8,ok,2.6669440269470215,0.07431244185049085,unknown,
1,64,1024,64,True,bf16,ok,0.07292799651622772,0.0057843311054737116,unknown,
1,64,1024,64,True,fp16,ok,0.07366400212049484,0.003022348127283123,unknown,
1,64,1024,64,True,fp8,ok,0.07744000107049942,0.0028467051237797162,unknown,
1,64,1024,64,False,bf16,ok,0.08425600081682205,0.0011064319954055843,unknown,
1,64,1024,64,False,fp16,ok,0.08470399677753448,0.00533992826520709,unknown,
1,64,1024,64,False,fp8,ok,0.08131200075149536,0.0029224416935055048,unknown,
1,64,1024,128,True,bf16,ok,0.07599999755620956,0.0013539058628931962,unknown,
1,64,1024,128,True,fp16,ok,0.07657600194215775,0.0016507782742013273,unknown,
